ID,ID_original,GUID,Date (GMT),URL,Post_Title,Q1,Q2,Q3_1_og,Q3_2_og,Train,Q3_1,Q3_2,Q3_3,Q3_4,Q3_5,Q3_6,Q3_7,Q3_8,Q3_clean,text_content,image_data_url,final_input,GPT_41_finetune_1,GPT_41_finetune_1_raw,GPT_41_finetune_1_1,GPT_41_finetune_1_2,GPT_41_finetune_1_3,GPT_41_finetune_1_4,GPT_41_finetune_1_5,GPT_41_finetune_1_6,GPT_41_finetune_1_7,GPT_41_finetune_1_8
867,4181,9515d325-40c6-472c-8e68-bc16cb8cf8cc,2018-01-06 22:55:09,http://www.cnn.com/2018/01/06/politics/trump-daca-wall-immigration/index.html,Trump wants DACA with the border wall and immigration system changes - CNNPolitics,1,2,6,7,1,0,0,0,0,0,1,1,0,"[0, 0, 0, 0, 0, 1, 1, 0]",Trump wants DACA with the border wall and immigration system changes - CNNPolitics,,Trump wants DACA with the border wall and immigration system changes - CNNPolitics,"[0, 0, 0, 0, 0, 1, 1, 0]","[0, 0, 0, 0, 0, 1, 1, 0]",0,0,0,0,0,1,1,0
130,646,4f91ab97-6fdd-4bef-aa6a-15530aff53b3,2018-01-09 03:39:46,http://www.breitbart.com/video/2018/01/08/dem-rep-castro-democrats-will-vote-daca-fix-includes-border-wall-funding/?utm_source=feedburner&utm_medium=feed&utm_campaign=feed%3a+breitbart+%28breitbart+news%29,Dem Rep Castro: ‘Most Democrats’ Will Vote Against DACA Fix If It Includes Border Wall Funding,1,2,6,7,1,0,0,0,0,0,1,1,0,"[0, 0, 0, 0, 0, 1, 1, 0]",Dem Rep Castro: ‘Most Democrats’ Will Vote Against DACA Fix If It Includes Border Wall Funding,,Dem Rep Castro: ‘Most Democrats’ Will Vote Against DACA Fix If It Includes Border Wall Funding,"[0, 0, 0, 0, 0, 1, 1, 0]","[0, 0, 0, 0, 0, 1, 1, 0]",0,0,0,0,0,1,1,0
1026,4899,dcedaf5f-6d79-47c4-80e6-143be520a7fc,2018-01-04 10:00:17,http://www.latimes.com/sns-bc-us--immigration-democrats-20180104-story.html,Divided Democrats face liberal backlash on immigration,1,2,6,99,1,0,0,0,0,0,1,0,0,"[0, 0, 0, 0, 0, 1, 0, 0]",Divided Democrats face liberal backlash on immigration,,Divided Democrats face liberal backlash on immigration,"[0, 0, 0, 0, 0, 1, 0, 1]","[0, 0, 0, 0, 0, 1, 0, 1]",0,0,0,0,0,1,0,1
515,2529,bc01c943-588f-4d9a-a08e-072585dc1205,2018-01-14 21:55:46,http://www.breitbart.com/big-government/2018/01/14/rep-labrador-mid-term-elections-amnesty-immigration/,"Labrador: Mid-Terms All About Amnesty, Immigration…",1,2,6,99,1,0,0,0,0,0,1,0,0,"[0, 0, 0, 0, 0, 1, 0, 0]","Labrador: Mid-Terms All About Amnesty, Immigration…",,"Labrador: Mid-Terms All About Amnesty, Immigration…","[0, 0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 1, 0, 0]",0,0,0,0,0,1,0,0
644,3160,8e250009-1a04-4a7b-a568-75c360af13fd,2018-01-10 19:16:15,http://www.breitbart.com/video/2018/01/09/rubio-cant-shut-govt-daca-dems-oppose-wall-symbolic-political-reasons/?utm_source=feedburner&utm_medium=feed&utm_campaign=feed%3a+breitbart+%28breitbart+news%29,"Rubio: ‘You Can’t’ Shut Down the Gov’t Over DACA — Dems Oppose Wall for Symbolic, Political Reasons",1,2,6,7,1,0,0,0,0,0,1,1,0,"[0, 0, 0, 0, 0, 1, 1, 0]","Rubio: ‘You Can’t’ Shut Down the Gov’t Over DACA — Dems Oppose Wall for Symbolic, Political Reasons",,"Rubio: ‘You Can’t’ Shut Down the Gov’t Over DACA — Dems Oppose Wall for Symbolic, Political Reasons","[0, 0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 1, 0, 0]",0,0,0,0,0,1,0,0
1377,6374,2ae418d3-853e-4bb7-a408-04c7215da0b0,2018-01-12 15:58:31,https://www.usatoday.com/story/news/nation/2018/01/12/ice-7-eleven-raids-showcase-new-immigration-strategy/1025514001/,ICE 7-Eleven raids showcase new immigration strategy,1,2,2,99,1,0,1,0,0,0,0,0,0,"[0, 1, 0, 0, 0, 0, 0, 0]",ICE 7-Eleven raids showcase new immigration strategy,,ICE 7-Eleven raids showcase new immigration strategy,"[0, 1, 0, 0, 0, 0, 1, 0]","[0, 1, 0, 0, 0, 0, 1, 0]",0,1,0,0,0,0,1,0
1359,6285,14f0a649-0037-41a6-9998-4060f245242f,2018-01-12 01:18:19,http://www.theblaze.com/news/2018/01/11/nancy-pelosi-mocks-bipartisan-meeting-on-immigration-for-having-only-white-men/,Nancy Pelosi mocks bipartisan meeting on immigration for having only white men,1,2,6,99,1,0,0,0,0,0,1,0,0,"[0, 0, 0, 0, 0, 1, 0, 0]",Nancy Pelosi mocks bipartisan meeting on immigration for having only white men,,Nancy Pelosi mocks bipartisan meeting on immigration for having only white men,"[0, 0, 0, 0, 1, 1, 0, 0]","[0, 0, 0, 0, 1, 1, 0, 0]",0,0,0,0,1,1,0,0
1199,5622,d6554d9a-fb13-4e28-bf18-a0009929d6b7,2018-01-08 14:44:55,http://www.newsweek.com/fox-news-host-laura-ingraham-shares-anti-immigrant-tweet-british-neo-nazi-773820,Fox News Host Laura Ingraham Shares Anti-Immigrant Tweet by Neo-Nazi David Duke Ally,1,1,4,99,1,0,0,0,1,0,0,0,0,"[0, 0, 0, 1, 0, 0, 0, 0]",Fox News Host Laura Ingraham Shares Anti-Immigrant Tweet by Neo-Nazi David Duke Ally,,Fox News Host Laura Ingraham Shares Anti-Immigrant Tweet by Neo-Nazi David Duke Ally,"[0, 0, 0, 1, 1, 1, 0, 0]","[0, 0, 0, 1, 1, 1, 0, 0]",0,0,0,1,1,1,0,0
995,4737,e9fd34c5-1f31-4982-a0ed-0324c0eefedf,2018-01-10 08:27:24,http://www.cnn.com/2018/01/09/politics/temporary-protected-status-countries/index.html?utm_source=feedburner&utm_medium=feed&utm_campaign=feed%3a+rss%2fcnn_latest+%28rss%3a+cnn+-+most+recent%29,"Trump administration ended protected status for 250,000 Salvadorans. These immigrants might be next",1,2,6,4,1,0,0,0,1,0,1,0,0,"[0, 0, 0, 1, 0, 1, 0, 0]","Trump administration ended protected status for 250,000 Salvadorans. These immigrants might be next",,"Trump administration ended protected status for 250,000 Salvadorans. These immigrants might be next","[1, 0, 0, 1, 0, 1, 1, 0]","[1, 0, 0, 1, 0, 1, 1, 0]",1,0,0,1,0,1,1,0
268,1320,fa4d33bc-b417-4792-8478-623cabecbd4d,2018-01-06 01:50:46,https://www.yahoo.com/news/immigrant-acquitted-killing-sentenced-gun-charge-195113596.html,Immigrant cleared of San Francisco killing faces US charges,1,1,2,99,1,0,1,0,0,0,0,0,0,"[0, 1, 0, 0, 0, 0, 0, 0]",Immigrant cleared of San Francisco killing faces US charges,,Immigrant cleared of San Francisco killing faces US charges,"[0, 1, 0, 0, 0, 0, 1, 0]","[0, 1, 0, 0, 0, 0, 1, 0]",0,1,0,0,0,0,1,0
174,836,c44ec581-f06e-4db4-b4c3-fdc47edef336,2018-01-13 16:09:54,http://www.cnn.com/transcripts/1801/12/cnr.03.html,Trump Slams Immigrants from 'Shithole Countries'. Aired 7- 7:30a ET,1,2,6,4,1,0,0,0,1,0,1,0,0,"[0, 0, 0, 1, 0, 1, 0, 0]",Trump Slams Immigrants from 'Shithole Countries'. Aired 7- 7:30a ET,,Trump Slams Immigrants from 'Shithole Countries'. Aired 7- 7:30a ET,"[0, 0, 0, 1, 0, 1, 0, 0]","[0, 0, 0, 1, 0, 1, 0, 0]",0,0,0,1,0,1,0,0
1354,6263,6716f31c-7d10-426a-bd28-1eda7964735d,2018-01-04 19:23:40,https://www.yahoo.com/news/m/a055897f-dd78-3966-9ab6-af29df0acc4e/ss_trump-says-daca-deal-must.html,Trump says DACA deal must include his wall; also comments on Bannon,1,2,6,7,1,0,0,0,0,0,1,1,0,"[0, 0, 0, 0, 0, 1, 1, 0]",Trump says DACA deal must include his wall; also comments on Bannon,,Trump says DACA deal must include his wall; also comments on Bannon,"[0, 0, 0, 0, 0, 1, 1, 0]","[0, 0, 0, 0, 0, 1, 1, 0]",0,0,0,0,0,1,1,0
52,253,4f7a3d72-cde7-4b68-b645-08065b2ff689,2018-01-13 19:27:13,https://www.yahoo.com/news/m/193ef1f3-6b87-346c-9985-cb6076badf52/ss_president-trump%27s-idea-of.html,President Trump's Idea Of Good And Bad Immigrant Countries Has A Historical Precedent,1,2,6,99,1,0,0,0,0,0,1,0,0,"[0, 0, 0, 0, 0, 1, 0, 0]",President Trump's Idea Of Good And Bad Immigrant Countries Has A Historical Precedent,,President Trump's Idea Of Good And Bad Immigrant Countries Has A Historical Precedent,"[0, 0, 0, 1, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 0, 0]",0,0,0,1,0,0,0,0
1310,6058,77de2c8c-8f99-4733-b198-f8b6ef74fc29,2018-01-09 21:58:46,http://www.breitbart.com/big-government/2018/01/09/donald-trump-we-dont-need-a-2000-mile-wall-on-the-entire-southern-border/?utm_source=feedburner&utm_medium=feed&utm_campaign=feed%3a+breitbart+%28breitbart+news%29,"Donald Trump: ‘We Don’t Need a 2,000-Mile Wall’ on the Entire Southern Border",1,2,6,7,1,0,0,0,0,0,1,1,0,"[0, 0, 0, 0, 0, 1, 1, 0]","Donald Trump: ‘We Don’t Need a 2,000-Mile Wall’ on the Entire Southern Border",,"Donald Trump: ‘We Don’t Need a 2,000-Mile Wall’ on the Entire Southern Border","[0, 0, 0, 0, 0, 1, 1, 0]","[0, 0, 0, 0, 0, 1, 1, 0]",0,0,0,0,0,1,1,0
306,1527,1b6abfff-f4f0-48eb-be79-3d201dabee5e,2018-01-11 05:34:23,http://abcnews.go.com/Politics/wireStory/lawmakers-renew-immigration-effort-shutdown-looms-52274988,Lawmakers renew immigration effort as a shutdown looms,1,2,7,99,1,0,0,0,0,0,0,1,0,"[0, 0, 0, 0, 0, 0, 1, 0]",Lawmakers renew immigration effort as a shutdown looms,,Lawmakers renew immigration effort as a shutdown looms,"[0, 0, 0, 0, 0, 1, 1, 0]","[0, 0, 0, 0, 0, 1, 1, 0]",0,0,0,0,0,1,1,0
481,2348,2b89c964-ab17-41b8-abf4-32d3fc2d3c76,2018-01-12 23:37:37,https://www.nytimes.com/2018/01/12/nyregion/immigration-activist-deportation.html?src=twr,Activists and ICE Face Off Over Detained Immigrant Leader,1,2,8,6,1,0,0,0,0,0,1,0,1,"[0, 0, 0, 0, 0, 1, 0, 1]",Activists and ICE Face Off Over Detained Immigrant Leader,,Activists and ICE Face Off Over Detained Immigrant Leader,"[0, 0, 0, 1, 0, 1, 0, 0]","[0, 0, 0, 1, 0, 1, 0, 0]",0,0,0,1,0,1,0,0
374,1815,cd7cc714-35ac-45bd-b93b-5a873f3b9d0e,2018-01-08 14:53:53,https://www.nytimes.com/2018/01/08/world/asia/kazakhstan-china-border.html,A Visa-Free Zone Welcomes Your Wallet. But Maybe Not Your Beard.,1,2,1,99,1,1,0,0,0,0,0,0,0,"[1, 0, 0, 0, 0, 0, 0, 0]",A Visa-Free Zone Welcomes Your Wallet. But Maybe Not Your Beard.,,A Visa-Free Zone Welcomes Your Wallet. But Maybe Not Your Beard.,"[1, 0, 0, 0, 1, 0, 0, 0]","[1, 0, 0, 0, 1, 0, 0, 0]",1,0,0,0,1,0,0,0
528,2602,3d8d1015-ceed-4308-b024-c0d5f20ac4ed,2018-01-09 18:19:31,http://www.foxnews.com/us/2018/01/09/border-patrol-seizes-55g-in-counterfeit-air-jordan-sneakers.html?utm_source=feedburner&utm_medium=feed&utm_campaign=feed%3a+foxnews%2fnational+%28internal+-+us+latest+-+text%29,Border patrol seizes $55G in counterfeit Air Jordan sneakers,1,1,2,99,1,0,1,0,0,0,0,0,0,"[0, 1, 0, 0, 0, 0, 0, 0]",Border patrol seizes $55G in counterfeit Air Jordan sneakers,,Border patrol seizes $55G in counterfeit Air Jordan sneakers,"[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,0,0,0,0,0
496,2421,6f3c2571-1283-44ec-aa0f-6e26cfb11adf,2018-01-11 19:51:12,http://www.breitbart.com/video/2018/01/11/dem-rep-speier-we-have-an-absolute-obligation-to-these-daca-kids-not-interested-in-building-a-useless-wall/,Dem Rep Speier: ‘We Have an Absolute Obligation to These DACA Kids’ – ‘Not Interested in Building a Useless Wall’,1,2,4,7,1,0,0,0,1,0,0,1,0,"[0, 0, 0, 1, 0, 0, 1, 0]",Dem Rep Speier: ‘We Have an Absolute Obligation to These DACA Kids’ – ‘Not Interested in Building a Useless Wall’,,Dem Rep Speier: ‘We Have an Absolute Obligation to These DACA Kids’ – ‘Not Interested in Building a Useless Wall’,"[0, 0, 1, 0, 0, 1, 0, 0]","[0, 0, 1, 0, 0, 1, 0, 0]",0,0,1,0,0,1,0,0
762,3732,af175a3f-b65b-448a-90e4-a233bbfca1a4,2018-01-12 01:50:15,https://www.usatoday.com/story/news/politics/onpolitics/2018/01/11/onpolitics-today-trump-slams-immigrants-countries/1026666001/,"OnPolitics Today: With a vulgar word, Trump blasts immigrants&apos; countries",1,2,4,6,1,0,0,0,1,0,1,0,0,"[0, 0, 0, 1, 0, 1, 0, 0]","OnPolitics Today: With a vulgar word, Trump blasts immigrants&apos; countries",,"OnPolitics Today: With a vulgar word, Trump blasts immigrants&apos; countries","[0, 0, 0, 1, 0, 1, 0, 0]","[0, 0, 0, 1, 0, 1, 0, 0]",0,0,0,1,0,1,0,0
1497,6901,093909b8-04d4-45d5-9826-4e03327a86f5,2018-01-09 18:51:01,https://www.yahoo.com/news/m/cf23e9e0-75f1-3cfd-97c4-8c53a46383ee/ss_us-to-end-200%2C000.html,"US to end 200,000 Salvadorans' immigration protections in 2019",1,2,7,99,1,0,0,0,0,0,0,1,0,"[0, 0, 0, 0, 0, 0, 1, 0]","US to end 200,000 Salvadorans' immigration protections in 2019",,"US to end 200,000 Salvadorans' immigration protections in 2019","[1, 0, 0, 0, 0, 1, 1, 0]","[1, 0, 0, 0, 0, 1, 1, 0]",1,0,0,0,0,1,1,0
1395,6479,563cc785-8010-4a62-91fc-c4ae7531ab67,2018-01-05 12:21:05,https://www.nytimes.com/aponline/2018/01/05/us/ap-us-immigration-courts.html,Sessions Takes Aim at Judges' Handling of Immigration Cases,1,2,6,99,1,0,0,0,0,0,1,0,0,"[0, 0, 0, 0, 0, 1, 0, 0]",Sessions Takes Aim at Judges' Handling of Immigration Cases,,Sessions Takes Aim at Judges' Handling of Immigration Cases,"[0, 0, 0, 0, 0, 1, 1, 0]","[0, 0, 0, 0, 0, 1, 1, 0]",0,0,0,0,0,1,1,0
821,3987,1c75360e-403a-4477-af40-ba5e82358ec1,2018-01-04 05:38:04,https://www.yahoo.com/news/motel-6-gave-guest-immigration-213555115.html,"Motel 6 Gave Guest Info To Immigration Agents, Washington State Attorney General Alleges",1,1,2,99,1,0,1,0,0,0,0,0,0,"[0, 1, 0, 0, 0, 0, 0, 0]","Motel 6 Gave Guest Info To Immigration Agents, Washington State Attorney General Alleges",,"Motel 6 Gave Guest Info To Immigration Agents, Washington State Attorney General Alleges","[0, 0, 0, 1, 0, 1, 0, 0]","[0, 0, 0, 1, 0, 1, 0, 0]",0,0,0,1,0,1,0,0
1477,6830,59747e7c-fba0-4d85-9d51-094168531e32,2018-01-14 22:47:56,https://www.dailykos.com/stories/2018/1/14/1732159/-Ann-Coulter-and-Rush-Limbaugh-make-clear-to-Trump-who-s-the-right-wing-boss-on-immigration,"Donald Trump this past Tuesday held a bipartisan meeting in the White House to discuss immigration reform. To clarify, this was before he",1,2,6,7,1,0,0,0,0,0,1,1,0,"[0, 0, 0, 0, 0, 1, 1, 0]","Donald Trump this past Tuesday held a bipartisan meeting in the White House to discuss immigration reform. To clarify, this was before he",,"Donald Trump this past Tuesday held a bipartisan meeting in the White House to discuss immigration reform. To clarify, this was before he","[0, 0, 0, 0, 0, 1, 1, 0]","[0, 0, 0, 0, 0, 1, 1, 0]",0,0,0,0,0,1,1,0
1765,8172,b63b72f4-18b9-47e7-89e6-e51e9ae6cf69,2018-01-09 19:51:07,http://thehill.com/homenews/senate/368139-trump-lawmakers-agree-to-parameters-of-potential-immigration-deal,"Trump, lawmakers agree to parameters of potential immigration deal",1,2,6,7,1,0,0,0,0,0,1,1,0,"[0, 0, 0, 0, 0, 1, 1, 0]","Trump, lawmakers agree to parameters of potential immigration deal",,"Trump, lawmakers agree to parameters of potential immigration deal","[0, 0, 0, 0, 0, 1, 1, 0]","[0, 0, 0, 0, 0, 1, 1, 0]",0,0,0,0,0,1,1,0
666,3289,52e6ff32-a413-4dda-bc16-82c9e5ee87e3,2018-01-06 00:52:36,https://www.usatoday.com/story/news/nation-now/2018/01/05/each-day-120-dreamers-lose-protection-deportation/1009482001/,"Each day, 120 'dreamers'lose protection from deportation",1,2,4,99,1,0,0,0,1,0,0,0,0,"[0, 0, 0, 1, 0, 0, 0, 0]","Each day, 120 'dreamers'lose protection from deportation",,"Each day, 120 'dreamers'lose protection from deportation","[0, 0, 1, 1, 0, 0, 0, 0]","[0, 0, 1, 1, 0, 0, 0, 0]",0,0,1,1,0,0,0,0
83,363,cb9aa991-cd4b-454f-b633-d00c03984d58,2018-01-08 07:24:56,http://www.breitbart.com/news/dhs-weighs-ending-protections-for-salvadoran-immigrants/,DHS weighs ending protections for Salvadoran immigrants,1,2,7,99,1,0,0,0,0,0,0,1,0,"[0, 0, 0, 0, 0, 0, 1, 0]",DHS weighs ending protections for Salvadoran immigrants,,DHS weighs ending protections for Salvadoran immigrants,"[0, 0, 0, 1, 0, 1, 1, 0]","[0, 0, 0, 1, 0, 1, 1, 0]",0,0,0,1,0,1,1,0
19,97,769a0d62-d060-45f4-9570-35c8e5922ed3,2018-01-04 17:56:32,https://www.nbcnews.com/politics/white-house/trump-border-wall-must-be-part-any-daca-deal-n834671,Trump: Border wall must be part of any,1,2,6,7,1,0,0,0,0,0,1,1,0,"[0, 0, 0, 0, 0, 1, 1, 0]",Trump: Border wall must be part of any,,Trump: Border wall must be part of any,"[0, 0, 0, 0, 0, 1, 1, 0]","[0, 0, 0, 0, 0, 1, 1, 0]",0,0,0,0,0,1,1,0
1521,7027,0f9027af-46a8-4ef7-8e9b-c4f9b4e113ed,2018-01-09 14:25:36,http://www.breitbart.com/video/2018/01/09/rubio-cant-shut-govt-daca-dems-oppose-wall-symbolic-political-reasons/,"Rubio: ‘You Can’t’ Shut Down the Gov’t Over DACA — Dems Oppose Wall for Symbolic, Political Reasons",1,2,6,7,1,0,0,0,0,0,1,1,0,"[0, 0, 0, 0, 0, 1, 1, 0]","Rubio: ‘You Can’t’ Shut Down the Gov’t Over DACA — Dems Oppose Wall for Symbolic, Political Reasons",,"Rubio: ‘You Can’t’ Shut Down the Gov’t Over DACA — Dems Oppose Wall for Symbolic, Political Reasons","[0, 0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 1, 0, 0]",0,0,0,0,0,1,0,0
1370,6324,b91fee19-8c98-433e-8e04-908a8f0600a9,2018-01-11 03:40:14,https://www.nytimes.com/2018/01/10/us/politics/house-republicans-hard-line-immigration-trump.html?partner=rss&emc=rss,House Republicans’ Hard-line Immigration Stand Clashes With Trump Overture,1,2,6,99,1,0,0,0,0,0,1,0,0,"[0, 0, 0, 0, 0, 1, 0, 0]",House Republicans’ Hard-line Immigration Stand Clashes With Trump Overture,,House Republicans’ Hard-line Immigration Stand Clashes With Trump Overture,"[0, 0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 1, 0, 0]",0,0,0,0,0,1,0,0
630,3093,435090c9-3b8e-4ab6-86c6-fc6db7ad8178,2018-01-12 12:22:58,http://www.yahoo.com/news/immigration-agents-raid-nearly-100-024013062.html,Immigration Agents Raid Nearly 100 7-Eleven Stores Nationwide In Show Of Force,1,2,1,99,1,1,0,0,0,0,0,0,0,"[1, 0, 0, 0, 0, 0, 0, 0]",Immigration Agents Raid Nearly 100 7-Eleven Stores Nationwide In Show Of Force,,Immigration Agents Raid Nearly 100 7-Eleven Stores Nationwide In Show Of Force,"[0, 1, 0, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0, 0]",0,1,0,0,0,0,0,0
482,2355,30477551-10ef-42ed-aec1-671d3911dba1,2018-01-13 00:39:48,http://www.breitbart.com/video/2018/01/12/chuck-todd-trumps-core-beliefs-white-europeans-good-brown-immigrants-bad/,Chuck Todd: Trump’s ‘Core Beliefs’ Are ‘White Europeans Are Good and Brown Immigrants Are Bad’,1,2,6,99,1,0,0,0,0,0,1,0,0,"[0, 0, 0, 0, 0, 1, 0, 0]",Chuck Todd: Trump’s ‘Core Beliefs’ Are ‘White Europeans Are Good and Brown Immigrants Are Bad’,,Chuck Todd: Trump’s ‘Core Beliefs’ Are ‘White Europeans Are Good and Brown Immigrants Are Bad’,"[0, 0, 0, 1, 1, 0, 0, 0]","[0, 0, 0, 1, 1, 0, 0, 0]",0,0,0,1,1,0,0,0
246,1174,da7cdbfa-ef94-496f-b53c-d3261d6e45f8,2018-01-09 18:26:53,http://www.chicagotribune.com/news/immigration/ct-trump-dreamers-immigration-deal-20180109-story.html,President Trump suggests 2-phase immigration deal for 'Dreamers',1,2,6,7,1,0,0,0,0,0,1,1,0,"[0, 0, 0, 0, 0, 1, 1, 0]",President Trump suggests 2-phase immigration deal for 'Dreamers',,President Trump suggests 2-phase immigration deal for 'Dreamers',"[0, 0, 0, 0, 0, 1, 1, 0]","[0, 0, 0, 0, 0, 1, 1, 0]",0,0,0,0,0,1,1,0
972,4638,4de28944-ca4e-4bb0-9518-2a94b2f28d8f,2018-01-10 01:34:17,https://www.nytimes.com/2018/01/09/us/politics/trump-immigration-meeting.html,"Trump’s Negotiation on Immigration, Unfolding on Camera",1,2,6,99,1,0,0,0,0,0,1,0,0,"[0, 0, 0, 0, 0, 1, 0, 0]","Trump’s Negotiation on Immigration, Unfolding on Camera",,"Trump’s Negotiation on Immigration, Unfolding on Camera","[0, 0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 1, 0, 0]",0,0,0,0,0,1,0,0
288,1403,9acaa68b-11ef-4c26-b423-a5bb8a758dbd,2018-01-11 10:14:52,http://www.foxnews.com/us/2018/01/11/fox-news-first-grammy-winner-blasts-oprah-for-hypocrisy-border-wall-or-bust-for-trump.html,FOX NEWS FIRST: Grammy winner blasts Oprah for hypocrisy; Border wall or bust for Trump,1,2,6,99,1,0,0,0,0,0,1,0,0,"[0, 0, 0, 0, 0, 1, 0, 0]",FOX NEWS FIRST: Grammy winner blasts Oprah for hypocrisy; Border wall or bust for Trump,,FOX NEWS FIRST: Grammy winner blasts Oprah for hypocrisy; Border wall or bust for Trump,"[0, 0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 1, 0, 0]",0,0,0,0,0,1,0,0
1010,4799,162b4c66-b7aa-4165-bc59-e0c982410b42,2018-01-11 23:53:31,http://thehill.com/blogs/blog-briefing-room/368623-nicolle-wallace-trump-speaks-in-a-racist-way-about-haitians,Nicolle Wallace: Trump 'speaks in a racist way about Haitians',1,2,6,4,1,0,0,0,1,0,1,0,0,"[0, 0, 0, 1, 0, 1, 0, 0]",Nicolle Wallace: Trump 'speaks in a racist way about Haitians',,Nicolle Wallace: Trump 'speaks in a racist way about Haitians',"[0, 0, 0, 1, 0, 1, 0, 0]","[0, 0, 0, 1, 0, 1, 0, 0]",0,0,0,1,0,1,0,0
1383,6401,73caefdd-b9fa-417e-ac00-e95964c1ea23,2018-01-06 01:05:30,https://www.yahoo.com/news/deal-ondreamer-immigrants-still-ways-off-republicans-170810743--business.html,"Democrats, Republicans trade barbs in tense immigration talks",1,2,6,99,1,0,0,0,0,0,1,0,0,"[0, 0, 0, 0, 0, 1, 0, 0]","Democrats, Republicans trade barbs in tense immigration talks",,"Democrats, Republicans trade barbs in tense immigration talks","[0, 0, 0, 0, 0, 1, 1, 0]","[0, 0, 0, 0, 0, 1, 1, 0]",0,0,0,0,0,1,1,0
1125,5334,91a2d541-7d02-48b3-b268-689e1e4b0836,2018-01-03 17:39:33,http://www.latimes.com/politics/essential/la-pol-ca-essential-politics-updates-ice-is-increasing-presence-in-california-1514999654-htmlstory.html,"ICE is increasing presence in California because of 'sanctuary state' law, says Trump immigration chief",1,2,2,99,1,0,1,0,0,0,0,0,0,"[0, 1, 0, 0, 0, 0, 0, 0]","ICE is increasing presence in California because of 'sanctuary state' law, says Trump immigration chief",,"ICE is increasing presence in California because of 'sanctuary state' law, says Trump immigration chief","[0, 0, 0, 0, 0, 1, 1, 0]","[0, 0, 0, 0, 0, 1, 1, 0]",0,0,0,0,0,1,1,0
431,2129,9637de5e-858b-4cee-a7dc-c1195971906c,2018-01-11 00:28:41,https://www.washingtonpost.com/opinions/take-a-deal-for-the-dreamers-build-the-wall/2018/01/10/d02a5c06-f640-11e7-beb6-c8d48830c54d_story.html,Take a deal for the dreamers. Build the wall.,1,2,8,7,1,0,0,0,0,0,0,1,1,"[0, 0, 0, 0, 0, 0, 1, 1]",Take a deal for the dreamers. Build the wall.,,Take a deal for the dreamers. Build the wall.,"[0, 0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 1, 0, 0]",0,0,0,0,0,1,0,0
914,4416,18ee911a-6eb5-434f-b721-eb20f0de188b,2018-01-05 13:19:43,https://www.usatoday.com/story/news/nation-now/2018/01/05/man-sentenced-death-mexican-immigrants-basement/1006624001/,Man gets 9 months in deaths of 5 Mexican immigrants who lived in basement,1,1,4,99,1,0,0,0,1,0,0,0,0,"[0, 0, 0, 1, 0, 0, 0, 0]",Man gets 9 months in deaths of 5 Mexican immigrants who lived in basement,,Man gets 9 months in deaths of 5 Mexican immigrants who lived in basement,"[0, 1, 0, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0, 0]",0,1,0,0,0,0,0,0
381,1835,b09d1ab5-2995-4c29-8f9d-a9a01cfce97a,2018-01-03 01:08:37,https://www.nytimes.com/aponline/2018/01/02/us/politics/ap-us-trump-immigration.html,Immigration Official Wants Pols in Sanctuary Cities Charged,1,2,2,99,1,0,1,0,0,0,0,0,0,"[0, 1, 0, 0, 0, 0, 0, 0]",Immigration Official Wants Pols in Sanctuary Cities Charged,,Immigration Official Wants Pols in Sanctuary Cities Charged,"[0, 0, 0, 0, 0, 1, 1, 0]","[0, 0, 0, 0, 0, 1, 1, 0]",0,0,0,0,0,1,1,0
1309,6053,ea87aaae-e7dd-4c41-8302-f6df2147f75b,2018-01-05 12:31:13,http://www.breitbart.com/news/sessions-takes-aim-at-judges-handling-of-immigration-cases/,Sessions takes aim at judges’ handling of immigration cases,1,2,6,99,1,0,0,0,0,0,1,0,0,"[0, 0, 0, 0, 0, 1, 0, 0]",Sessions takes aim at judges’ handling of immigration cases,,Sessions takes aim at judges’ handling of immigration cases,"[0, 0, 0, 0, 0, 1, 1, 0]","[0, 0, 0, 0, 0, 1, 1, 0]",0,0,0,0,0,1,1,0
